Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),WEST ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),WEST ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),EAST ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),EAST ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),NORTH ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),NORTH ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Beam Solar Incident Angle Cosine Value [](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Transmittance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Reflectance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Absorptance [](TimeStep),ZN001:WALL001:WIN001:Surface Shading Device Is On Time Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Window Blind Slat Angle [deg](TimeStep),WEST ZONE:Zone Mean Radiant Temperature [C](TimeStep),EAST ZONE:Zone Mean Radiant Temperature [C](TimeStep),NORTH ZONE:Zone Mean Radiant Temperature [C](TimeStep),WEST ZONE:Zone Mean Air Temperature [C](TimeStep),EAST ZONE:Zone Mean Air Temperature [C](TimeStep),NORTH ZONE:Zone Mean Air Temperature [C](TimeStep),WEST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),WEST ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE:Zone Air Humidity Ratio [](TimeStep),EAST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Humidity Ratio [](TimeStep),NORTH ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Humidity Ratio [](TimeStep),WEST ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),EAST ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),NORTH ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SHADE_ANGLE_SCHEDULE:Schedule Value [](TimeStep) 
 06/19  05:06:00,17.26,0.0,262.078728581745,0.0,0.0,0.0,0.0,21.4100065864582,-0.420719463922619,175.501285116724,0.81971578306823,9.818931842218591E-002,8.209489850958386E-002,0.0,115.874662207492,25.9193180948199,26.1229988805815,26.136363103655,25.8898363092982,26.3763572388681,26.317661725541,0.0,0.0,25.8898363092982,9.000000688362268E-003,0.0,26.3763572388681,9.000001918967321E-003,0.0,26.317661725541,9.000003071596974E-003,0.94937308214988,1.01966882122596,1.0148209990657,115.874662207492 
 06/19  05:12:00,17.32,0.0,240.594266728398,0.0,0.0,0.0,0.0,23.619902133604,-0.404949307996377,193.616156166933,0.819715818889416,9.818927901349213E-002,8.209490209709151E-002,0.0,114.880018586571,25.8943048137033,26.0871154741314,26.0983078018086,25.8659155670662,26.3393558144076,26.2790845255304,0.0,0.0,25.8659155670662,9.000000688362268E-003,0.0,26.3393558144076,9.000001918967323E-003,0.0,26.2790845255304,9.000003071596974E-003,0.944327535044185,1.01235665566813,1.00713811224067,114.880018586571 
 06/19  05:18:00,17.38,0.0,219.096508069603,0.0,0.0,0.0,0.0,25.8303321461691,-0.389104276415879,211.735408316585,0.819715848587733,9.818924634087613E-002,8.209490507139104E-002,0.0,113.887950558505,25.8701177918984,26.0516963604575,26.0607648659563,25.8434537467617,26.3028025309547,26.2409623790172,0.0,0.0,25.8434537467617,9.000000688362268E-003,0.0,26.3028025309547,9.000001918967323E-003,0.0,26.2409623790172,9.000003071596974E-003,0.939550095589628,1.00513153115492,0.999547547037682,113.887950558505 
 06/19  05:24:00,17.44,0.0,197.593584466645,0.0,0.0,0.0,0.0,28.0408320936962,-0.373195228574292,229.855233734427,0.819715873604593,9.818921881856636E-002,8.209490757684067E-002,0.0,112.89877634157,25.8468016949386,26.0168039739614,26.0237965230438,25.8220006152278,26.2667456841089,26.2033431088908,0.0,0.0,25.8220006152278,9.000000688362268E-003,0.0,26.2667456841089,9.000001918967323E-003,0.0,26.2033431088908,9.000003071596974E-003,0.935007818858821,0.998003654932897,0.992059505045271,112.89877634157 
 06/19  05:30:00,17.5,0.0,176.085145892974,0.0,0.0,0.0,0.0,30.2510380583677,-0.357233067738333,247.972649327275,0.819715894962799,9.818919532132658E-002,8.209490971587446E-002,0.0,111.912810789001,25.8243862889691,25.9825086686636,25.9874735088312,25.8012998259224,26.2312422015034,26.1662827617087,0.0,0.0,25.8012998259224,9.000000688362268E-003,0.0,26.2312422015034,9.000001918967323E-003,0.0,26.1662827617087,9.000003071596974E-003,0.930656136333339,0.990984655668732,0.984685594798086,111.912810789001 
 06/19  05:36:00,17.56,0.0,135.226278936522,0.0,0.0,0.0,0.0,34.7794501214921,-0.34122873357571,285.09277506881,0.819715930244229,9.818915650644625E-002,8.209491324932525E-002,0.0,110.930366160402,25.8054839221636,25.9488817226098,25.9518676509066,25.7819909966178,26.1963563754648,26.1298447375247,0.0,0.0,25.7819909966178,9.000000688362268E-003,0.0,26.1963563754648,9.000001918967323E-003,0.0,26.1298447375247,9.000003071596974E-003,0.926712369298836,0.984087162332742,0.977438396890322,110.930366160402 
 06/19  05:42:00,17.62,0.0,94.4381931933173,0.0,0.0,0.0,0.0,39.3074284848593,-0.325193194657626,322.209345703322,0.819715957394256,9.818912663733192E-002,8.209491596841245E-002,0.0,109.951752844312,25.7884569389519,25.9159912608856,25.9170476781454,25.7646112091328,26.1621559294105,26.0940962417615,0.0,0.0,25.7646112091328,9.000000688362268E-003,0.0,26.1621559294105,9.000001918967323E-003,0.0,26.0940962417615,9.000003071596974E-003,0.923090476372597,0.977324292304072,0.970330983883265,109.951752844312 
 06/19  05:48:00,17.68,0.0,53.6735600487717,0.0,0.0,0.0,0.0,43.8394760397276,-0.30913744094146,359.359272158393,0.819715978952717,9.818910291978124E-002,8.209491812750190E-002,0.0,108.977280036012,25.7731465583427,25.8839070307707,25.883084543393,25.7492245572619,26.1287091908802,26.0591056109888,0.0,0.0,25.7492245572619,9.000000688362268E-003,0.0,26.1287091908802,9.000001918967323E-003,0.0,26.0591056109888,9.000003071596974E-003,0.919832011764518,0.970709674656466,0.963377035396388,108.977280036012 
 06/19  05:54:00,17.74,0.0,13.5905652951012,0.0,0.0,0.0,0.0,48.2965903724617,-0.293072476238807,395.894958877974,0.819715996208523,9.818908393579824E-002,8.209491985567856E-002,0.0,108.007256374161,25.7594283431017,25.8527064004627,25.8500576319954,25.7356166143939,26.0960858086783,26.0249428773446,0.0,0.0,25.7356166143939,9.000000688362268E-003,0.0,26.0960858086783,9.000001918967323E-003,0.0,26.0249428773446,9.000003071596974E-003,0.916932037972741,0.964257703749687,0.956591127349632,108.007256374161 
 06/19  06:00:00,17.8,27.2096227345029,0.0,0.0,0.0,0.0,0.0,52.8461480209404,-0.277009310674012,433.188418401039,0.819716010820289,9.818906786065813E-002,8.209492131905331E-002,0.0,107.041990539421,25.7474504999521,25.8224752788765,25.8180549774316,25.7236022558271,26.064359651099,25.9916823085959,0.0,0.0,25.7236022558271,9.000000688362268E-003,0.0,26.064359651099,9.000001918967323E-003,0.0,25.9916823085959,9.000003071596974E-003,0.914381833268092,0.957983700239849,0.949988811489949,107.041990539421 
 06/19  06:06:00,17.85,80.0543942603981,0.0,0.0,0.0,0.0,0.0,58.8983395753631,-0.26095895313838,482.799210965932,0.819716026759235,9.818905032541872E-002,8.209492291534590E-002,0.0,106.081791817819,25.7389559767628,25.8030932689913,25.7917112596511,25.7283542735504,26.2001657008634,26.0348637660001,0.0,0.0,25.7283542735504,9.012406509811730E-003,0.0,26.2001657008634,9.012746906219149E-003,0.0,26.0348637660001,9.011265375795670E-003,0.912324810858689,0.952808768988645,0.944006375813982,106.081791817819 
 06/19  06:12:00,17.9,120.213213919934,0.0,0.0,0.0,0.0,0.0,63.4866477843099,-0.244932403745232,520.410315097544,0.819716036817672,9.818903925962495E-002,8.209492392270280E-002,0.0,105.126970631183,25.7311855900449,25.7841591904948,25.7661285386592,25.7375327874661,26.3685374480219,26.0958111175685,0.0,0.0,25.7375327874661,9.032711969065943E-003,0.0,26.3685374480219,9.033738493347657E-003,0.0,26.0958111175685,9.029733230457313E-003,0.912510213432757,0.965962722915587,0.946620871896576,105.126970631183 
 06/19  06:18:00,17.95,160.248665502347,0.0,0.0,0.0,0.0,0.0,68.0738056945588,-0.228940646290979,558.011990044772,0.819716045518181,9.818902968775675E-002,8.209492479406258E-002,0.0,104.177839036658,25.7251768655021,25.7683824944752,25.7427818362934,25.7420454309396,26.4713417521072,26.129771078672,0.0,0.0,25.7420454309396,9.055798072821430E-003,0.0,26.4713417521072,9.057827036190633E-003,0.0,26.129771078672,9.050791891954272E-003,0.913588028451662,0.983152651219093,0.951576311114231,104.177839036658 
 06/19  06:24:00,18.,200.288070494492,0.0,0.0,0.0,0.0,0.0,72.6599439282019,-0.212994640727372,595.605306538023,0.819716053118563,9.818902132619291E-002,8.209492555524421E-002,0.0,103.234711196947,25.7207591419996,25.7535598688685,25.7208282466394,25.741094800461,26.5007746233468,26.1312075191516,0.0,0.0,25.741094800461,9.079222062432883E-003,0.0,26.5007746233468,9.082488222284149E-003,0.0,26.1312075191516,9.072218493967868E-003,0.914416357523586,0.993542190454644,0.953868991334674,103.234711196947 
 06/19  06:30:00,18.05,240.344911439956,0.0,0.0,0.0,0.0,0.0,77.2449432673625,-0.197105315650106,633.189287329088,0.819716059814904,9.818901395921070E-002,8.209492622588571E-002,0.0,102.297903822606,25.7178194798365,25.7385778811909,25.6996609774565,25.7376923607258,26.4896201482967,26.1135867553915,0.0,0.0,25.7376923607258,9.102354951882052E-003,0.0,26.4896201482967,9.106979490594238E-003,0.0,26.1135867553915,9.093409270908079E-003,0.914819654227595,0.996114763976836,0.952778758731865,102.297903822606 
 06/19  06:36:00,18.1,269.928024756182,0.0,0.0,0.0,0.0,0.0,80.5744830274362,-0.181283560808898,660.48206299361,0.819716064200009,9.818900913493532E-002,8.209492666505593E-002,0.0,101.367736587417,25.7150456151048,25.7237107633151,25.6794546730189,25.7342446988884,26.4676596037522,26.0902864821148,0.0,0.0,25.7342446988884,9.125238293947518E-003,0.0,26.4676596037522,9.131247417430727E-003,0.0,26.0902864821148,9.114367755881191E-003,0.914970973378575,0.994366133304634,0.949737538409821,101.367736587417 
 06/19  06:42:00,18.15,299.144407536312,0.0,0.0,0.0,0.0,0.0,83.8633773165214,-0.165540219644203,687.44166116172,0.819716068189738,9.818900474563284E-002,8.209492706462908E-002,0.0,100.444532517563,25.7133580082177,25.7096244208803,25.6605529710088,25.731762524433,26.4484909477434,26.0680915318738,0.0,0.0,25.731762524433,9.148012876414712E-003,0.0,26.4484909477434,9.155382609056758E-003,0.0,26.0680915318738,9.135201178682403E-003,0.915210705279198,0.991530368251285,0.946203574740118,100.444532517563 
 06/19  06:48:00,18.2,327.965011287472,0.0,0.0,0.0,0.0,0.0,87.111141260717,-0.149886081855656,714.064107243667,0.819716071833935,9.818900073646833E-002,8.209492742959698E-002,0.0,99.5286183550545,25.7129102226455,25.6968626661392,25.6432461900309,25.7304392558333,26.4341783073439,26.0486159271738,0.0,0.0,25.7304392558333,9.170761683245833E-003,0.0,26.4341783073439,9.179455329886857E-003,0.0,26.0486159271738,9.155978170314136E-003,0.91566412685426,0.989110107108251,0.942930688519718,99.5286183550545 
 06/19  06:54:00,18.25,356.380325115037,0.0,0.0,0.0,0.0,0.0,90.3173156981629,-0.134331876007358,740.345637415453,0.819716075174391,9.818899706146367E-002,8.209492776414518E-002,0.0,98.6203248955938,25.7137499261885,25.6857087219806,25.6276941191068,25.7302269397099,26.4228791808338,26.0314234675959,0.0,0.0,25.7302269397099,9.193513053826598E-003,0.0,26.4228791808338,9.203498647724568E-003,0.0,26.0314234675959,9.176725301716629E-003,0.916358782420872,0.987353861654352,0.940107994928168,98.6203248955938 
 06/19  07:00:00,18.3,384.38645900477,0.0,0.0,0.0,0.0,0.0,93.4814670963503,-0.118888262175045,766.28269794102,0.819716078246412,9.818899368177880E-002,8.209492807180940E-002,0.0,97.7199873007782,25.7158834430716,25.6762615136033,25.6139541952502,25.7310955109644,26.413071270846,26.0159464367839,0.0,0.0,25.7310955109644,9.216271017781427E-003,0.0,26.413071270846,9.227523811524228E-003,0.0,26.0159464367839,9.197449004228126E-003,0.917291166143839,0.986075438061985,0.937695121587108,97.7199873007782 
 06/19  07:06:00,18.53,414.078457683897,0.0,0.0,0.0,0.0,0.0,95.5278326810798,-0.103565824640214,783.057087453157,0.819716080124825,9.818899161524154E-002,8.209492825993335E-002,0.0,96.8279453843175,25.7309087912496,25.7199290115066,25.6254405180006,22.6529953238851,22.921979521297,22.7610504732925,0.0,1672.67994262626,22.6529953238851,9.200898010490241E-003,0.0,22.921979521297,9.190444755786696E-003,0.0,22.7610504732925,9.176743308547628E-003,0.919542163603625,0.989859123916627,0.937792545812334,96.8279453843175 
 06/19  07:12:00,18.76,489.41087336378,0.0,0.0,0.0,0.0,0.0,98.7111989944978,-8.837506463617789E-002,809.15165574514,0.819716082892109,9.818898857081336E-002,8.209492853707802E-002,0.0,95.9445438716777,25.6487178394374,25.637500448577,25.5397674316916,22.9882836769303,22.9946403524679,22.9891131406935,0.0,647.176484205946,22.9882836769303,9.220456469960711E-003,0.0,22.9946403524679,9.188386156855698E-003,0.0,22.9891131406935,9.188037616321219E-003,0.58912284589693,0.61595864877671,0.58943447022592,95.9445438716777 
 06/19  07:18:00,18.99,529.495020876712,0.0,0.0,0.0,0.0,0.0,101.862417996613,-7.332639315104789E-002,834.982707329461,0.819716085461094,9.818898574454313E-002,8.209492879436300E-002,0.0,95.0701326323309,25.6333585474431,25.6116040017337,25.5074898665398,22.9999765571782,22.9999259619502,22.9999606006949,0.0,1341.1229012286,22.9999765571782,9.238266868892774E-003,0.0,22.9999259619502,9.185404520963246E-003,0.0,22.9999606006949,9.198389947308547E-003,0.623525199354538,0.621084915189994,0.610722193756798,95.0701326323309 
 06/19  07:24:00,19.22,391.986666193014,0.0,0.0,0.0,0.0,0.0,104.981190399438,-5.843012379256163E-002,427.335456255815,0.40705903021671,0.255374339387284,0.337566630396006,1.,94.2050668835578,25.9064807398266,25.5937476763523,25.4831095910603,22.9999980341732,22.9999888195439,22.9999960610091,0.0,858.807752264221,22.9999980341732,9.262446698485229E-003,0.0,22.9999888195439,9.187805028827250E-003,0.0,22.9999960610091,9.215190982418775E-003,0.651025207891129,0.619864244375452,0.609917800524115,94.2050668835578 
 06/19  07:30:00,19.45,419.627562808865,0.0,0.0,0.0,0.0,0.0,108.067236451497,-4.369646571965291E-002,436.412651309383,0.403834339857318,0.256644115234783,0.339521544907899,1.,93.3497073645263,25.8877393081529,25.5806001259964,25.4635969131536,22.9999998295422,22.9999983104428,22.9999996005212,0.0,889.595791964017,22.9999998295422,9.286649799635666E-003,0.0,22.9999983104428,9.192619517020596E-003,0.0,22.9999996005212,9.233103684163290E-003,0.650065739678183,0.61871634902022,0.608649482784671,93.3497073645263 
 06/19  07:36:00,19.68,453.021161269508,0.0,0.0,0.0,0.0,0.0,112.183818356628,-2.913551664560182E-002,448.560174942951,0.399843882593307,0.258262193635041,0.341893923771652,1.,92.5044204791534,25.8781807658906,25.5707631392183,25.4475302641566,22.9999999851597,22.9999997450989,22.9999999596242,0.0,892.927760488516,22.9999999851597,9.306913383165369E-003,0.0,22.9999997450989,9.197033069496206E-003,0.0,22.9999999596242,9.248423055547810E-003,0.649969504502077,0.617953858931223,0.607738079472512,92.5044204791534 
 06/19  07:42:00,19.91,483.866322465014,0.0,0.0,0.0,0.0,0.0,115.826505333186,-1.475725591756788E-002,459.075506017491,0.396347507042681,0.259659260261601,0.343993232695718,1.,91.6695784060517,25.8718189308783,25.5636403850361,25.4343206353025,22.9999999987029,22.9999999616049,22.9999999959353,0.0,896.31498665262,22.9999999987029,9.322466885704032E-003,0.0,22.9999999616049,9.200112211208962E-003,0.0,22.9999999959353,9.260308370247815E-003,0.650043238824046,0.617432026296834,0.60700826676202,91.6695784060517 
 06/19  07:48:00,20.14,511.073547563272,0.0,0.0,0.0,0.0,0.0,118.808768959318,-5.715376772444936E-004,467.368776194066,0.393378991256278,0.260820131861252,0.34580087688247,1.,90.8455591736657,25.8673324393639,25.5588885771935,25.423618283425,22.9999999998861,22.9999999942241,22.9999999995923,0.0,900.289752074731,22.9999999998861,9.334023951054846E-003,0.0,22.9999999942241,9.202033603436285E-003,0.0,22.9999999995923,9.269311316301935E-003,0.650137142427395,0.617088313727535,0.606399573075391,90.8455591736657 
 06/19  07:54:00,20.37,554.56974027908,0.0,0.0,0.0,0.0,0.0,127.795046713299,1.341191589267920E-002,486.034446060724,0.38032335409586,0.281090802333194,0.338585843570946,1.,90.0327466985216,25.8706065396952,25.5563499527474,25.415259938931,22.99999999999,22.9999999991321,22.9999999999591,0.0,908.877809868722,22.99999999999,9.342360735964537E-003,0.0,22.9999999991321,9.203233467729624E-003,0.0,22.9999999999591,9.276226706450960E-003,0.650828795015527,0.616913861294018,0.605914980831119,90.0327466985216 
 06/19  08:00:00,20.6,599.486187893198,0.0,0.0,0.0,0.0,0.0,138.117773928025,2.718352123161527E-002,504.282582788231,0.365110537141994,0.303368336112266,0.33152112674574,1.,89.2315307843493,25.8782370088135,25.5560006688533,25.4092122563585,22.9999999999991,22.9999999998697,22.9999999999959,0.0,919.784979472462,22.9999999999991,9.348057348035019E-003,0.0,22.9999999998697,9.204033869276155E-003,0.0,22.9999999999959,9.281658526904284E-003,0.651823612332559,0.616920915384148,0.605577705095251,89.2315307843493 
 06/19  08:06:00,20.76,700.679244930527,0.0,0.0,0.0,0.0,0.0,149.71133679255,4.073383996917157E-002,523.73340240807,0.349828796299447,0.324727684544727,0.325443519155826,1.,88.4423070796824,26.0089920249607,25.6069541101378,25.4745796973746,23.,22.9999999999702,22.9999999999991,0.0,3115.71798027139,23.,9.308163167108087E-003,0.0,22.9999999999702,9.215933627067911E-003,0.0,22.9999999999991,9.273447218417561E-003,0.664327071334361,0.621730339179087,0.611885976841752,88.4423070796824 
 06/19  08:12:00,20.92,758.138660184354,0.0,0.0,0.0,0.0,0.0,164.674039302036,5.405358539373906E-002,552.38321152353,0.335440352541753,0.34341036717742,0.321149280280827,1.,87.6654769914231,26.0661740401914,25.632133636649,25.5019369927304,22.9999999999998,22.9999999999933,22.9999999999998,0.0,3151.85794194995,22.9999999999998,9.260268898394694E-003,0.0,22.9999999999933,9.229261729554707E-003,0.0,22.9999999999998,9.260942742809671E-003,0.668393227386454,0.624489725148309,0.614179201842305,87.6654769914231 
 06/19  08:18:00,21.08,810.600863155983,0.0,0.0,0.0,0.0,0.0,179.020172917091,6.713362881713980E-002,575.946785763043,0.321721705551927,0.360281363070315,0.317996931377759,1.,86.9014475517504,26.11573532691,25.6550213883594,25.5252390890171,23.,22.9999999999983,23.,0.0,3179.9535057575,23.,9.229066146017281E-003,0.0,22.9999999999983,9.237794539673326E-003,0.0,23.,9.251412287469205E-003,0.671477637084461,0.627081786110115,0.615950109807202,86.9014475517504 
 06/19  08:24:00,21.24,868.594284955866,0.0,0.0,0.0,0.0,0.0,194.528301506644,7.996500583097393E-002,601.381429957625,0.309148537454449,0.374580972022937,0.316270490522614,1.,86.1506312356861,26.1658440392575,25.678288951726,25.5480234538569,23.,22.9999999999996,23.,0.0,3209.28012157872,23.,9.215393428445027E-003,0.0,22.9999999999996,9.241349309136511E-003,0.0,23.,9.246233177557177E-003,0.67516966964418,0.629550791661276,0.617771600537988,86.1506312356861 
 06/19  08:30:00,21.4,932.182304613738,0.0,0.0,0.0,0.0,0.0,211.155816700158,9.253892245037781E-002,628.736478760566,0.297759473932668,0.386430954998731,0.315809571068601,1.,85.4134457265941,26.2183688845239,25.7030754256088,25.5717203781129,23.,23.0000000000001,23.,0.0,3240.85191070285,23.,9.210953658873833E-003,0.0,23.0000000000001,9.242077581290696E-003,0.0,23.,9.243922309693830E-003,0.679673832089533,0.631997754370833,0.619823614142737,85.4134457265941 
 06/19  08:36:00,21.56,991.159728148278,0.0,0.0,0.0,0.0,0.0,222.565637739387,0.104846761140982,653.683189168293,0.293703541318165,0.385848918058643,0.320447540623192,1.,84.6903136268909,26.2704436510512,25.7300309265607,25.5970736834031,23.,23.,23.,0.0,3271.50582806538,23.,9.209128516125669E-003,0.0,23.,9.241779160150954E-003,0.0,23.,9.242831492395145E-003,0.684444348910565,0.634555301592745,0.622126815385595,84.6903136268909 
 06/19  08:42:00,21.72,1049.17159052588,0.0,0.0,0.0,0.0,0.0,233.293454919048,0.116880086724937,677.671469947023,0.290480262780688,0.384115393133626,0.325404344085686,1.,83.9816621112987,26.3236859848162,25.7595918272295,25.6245344911254,23.0000000000002,23.,23.,0.0,3302.59670698595,23.0000000000002,9.207246229642283E-003,0.0,23.,9.241268083551720E-003,0.0,23.,9.242050959575818E-003,0.689414348330251,0.637324354609751,0.62466896873443,83.9816621112987 
 06/19  08:48:00,21.88,1105.85218919911,0.0,0.0,0.0,0.0,0.0,243.346290813087,0.128630652161968,700.590570106035,0.28789859051285,0.381615304491111,0.330486104996039,1.,83.2879225200661,26.3781094818345,25.7920308039373,25.65435179627,23.,23.,23.0000000000001,0.0,3334.10301088938,23.,9.204995182916599E-003,0.0,23.,9.240719264876332E-003,0.0,23.0000000000001,9.241277320990757E-003,0.694496585388787,0.640357778045802,0.627443414426623,83.2879225200661 
 06/19  08:54:00,22.04,1160.77082210753,0.0,0.0,0.0,0.0,0.0,252.732099322669,0.140090404201476,722.307306505658,0.285799579816536,0.378654877035669,0.335545543147795,1.,82.6095298897395,26.4335610172524,25.8274638804703,25.686600261711,22.9999999999998,23.0000000000002,23.,0.0,3365.87723905089,22.9999999999998,9.202698304693686E-003,0.0,23.0000000000002,9.240093574170554E-003,0.0,23.,9.240471117747352E-003,0.699666396656766,0.643672534930803,0.630447278987436,82.6095298897395 
 06/19  09:00:00,22.2,1213.66661873901,0.0,0.0,0.0,0.0,0.0,261.459702087618,0.151251488901841,742.764505965912,0.284083731308097,0.375412344114119,0.340503924577783,1.,81.9469224192832,26.4898579250457,25.8658831213389,25.7212313403016,23.,23.,23.0000000000002,0.0,3397.78905738582,23.,9.200557320963986E-003,0.0,23.,9.239348397747737E-003,0.0,23.0000000000002,9.239645158698304E-003,0.704917361193668,0.647266854288335,0.633674892704836,81.9469224192832 
 06/19  09:06:00,22.37,1266.8661256662,0.0,0.0,0.0,0.0,0.0,269.538732081007,0.162106257013119,761.90240702738,0.282668977804459,0.372027875643086,0.345303146552455,1.,81.3005408696284,26.5484561711679,25.9071860927087,25.758115877222,23.0000000000002,22.9999999999998,23.0000000000002,0.0,3430.5808607579,23.0000000000002,9.198562548368388E-003,0.0,22.9999999999998,9.238479750412745E-003,0.0,23.0000000000002,9.238798199685719E-003,0.710363062382889,0.651098725696364,0.637083501143517,81.3005408696284 
 06/19  09:12:00,22.54,1317.54507145355,0.0,0.0,0.0,0.0,0.0,276.97958310478,0.172647269219453,779.676298729175,0.281492325838686,0.368601833745048,0.349905840416266,1.,80.670827895084,26.6066990964088,25.9511981835683,25.7970724920092,23.0000000000002,22.9999999999998,23.0000000000002,0.0,3463.8805754259,23.0000000000002,9.196639320389334E-003,0.0,22.9999999999998,9.237503683326983E-003,0.0,23.0000000000002,9.237916673620207E-003,0.715782934465974,0.655183134444451,0.640687474590833,80.670827895084 
 06/19  09:18:00,22.71,1346.78275592313,0.0,0.0,0.0,0.0,0.0,280.561114112103,0.182867301237613,786.387496670895,0.280290970161882,0.365893274439355,0.353815755398763,1.,80.0582273054698,26.658104008773,25.9976975022562,25.8378933552632,22.9999999999999,23.,23.,0.0,3491.66117230761,22.9999999999999,9.194849955864131E-003,0.0,23.,9.236437192004414E-003,0.0,23.,9.236988057012599E-003,0.7205598864505,0.659500015411577,0.644467017823301,80.0582273054698 
 06/19  09:24:00,22.88,1393.01288424493,0.0,0.0,0.0,0.0,0.0,286.965746994584,0.192759348768156,801.930551029022,0.279451652847959,0.362743913535325,0.357804433616716,1.,79.463183258338,26.7172085418995,26.0464362357847,25.8803628948215,22.9999999999998,23.,22.9999999999999,0.0,3523.53951821282,22.9999999999998,9.193116913904944E-003,0.0,23.,9.235292172434429E-003,0.0,22.9999999999999,9.236006873686396E-003,0.726073851413895,0.664026872553027,0.648401622131597,79.463183258338 
 06/19  09:30:00,23.05,1436.17083697262,0.0,0.0,0.0,0.0,0.0,292.822104507197,0.202316632295822,816.282923489976,0.278764097057264,0.35971590868951,0.361519994253226,1.,78.8861393812328,26.7753220666061,26.0971524226415,25.9242653448958,23.0000000000001,23.,22.9999999999998,0.0,3555.60096646284,23.0000000000001,9.191388301420677E-003,0.0,23.,9.234076961148164E-003,0.0,22.9999999999998,9.234973982137840E-003,0.731498676786523,0.668739678448008,0.652470970707065,78.8861393812328 
 06/19  09:36:00,23.22,1482.18337313732,0.0,0.0,0.0,0.0,0.0,301.652854939481,0.211532601735879,829.651009739726,0.275035017454973,0.361169109536143,0.363795873008884,1.,78.3275378246012,26.8361376255725,26.1495769386428,25.9693890094539,22.9999999999998,23.0000000000002,23.,0.0,3590.50930503473,22.9999999999998,9.189608915605583E-003,0.0,23.0000000000002,9.232799053465754E-003,0.0,23.,9.233893822333378E-003,0.737183144799032,0.673613576897758,0.656655313591432,78.3275378246012 
 06/19  09:42:00,23.39,1528.55590611009,0.0,0.0,0.0,0.0,0.0,310.490105457749,0.220400940923221,843.098049581347,0.271537806715162,0.362443550213529,0.366018643071309,1.,77.7878182467097,26.8979091077536,26.2034414868202,26.015532590156,22.9999999999998,23.0000000000002,23.0000000000001,0.0,3626.13742359474,22.9999999999998,9.187778588397926E-003,0.0,23.0000000000002,9.231466475231856E-003,0.0,23.0000000000001,9.232772272952690E-003,0.742959961708061,0.678623721564795,0.660935970934475,77.7878182467097 
